,original_prices,original_competitor_prices,original_revenue,optimised_revenue_calculated,model_optimised_prices
19973,1529.67,1464.4360920613883,795.4284,1208.0239537897294,1350.0
19974,1677.7,1538.475888035584,553.6410000000001,1308.327239656608,1390.0
19975,1712.72,1670.1324688301277,1113.268,1406.0469336903493,1390.0
19976,1619.76,1418.4461252932688,226.76640000000003,1187.2330595312174,1300.0
19977,1553.89,1546.0215400009615,1072.1841,1308.327239656608,1390.0
19978,1573.95,1551.7277367667682,1038.807,1308.327239656608,1390.0
19979,1618.94,1592.6814652061323,1084.6898,1354.3717985917729,1390.0
19980,1596.04,1560.3269335043888,1005.5052,1332.1299893578714,1390.0
19981,1589.04,1418.7993473946856,333.6984,1187.2330595312174,1300.0
19982,1717.1,1648.216872710199,978.7469999999998,1393.1843418125875,1390.0
19983,1727.19,1607.6259218311857,725.4198,1354.742889238814,1390.0
19984,1597.19,1558.399322650983,1006.2297,1305.1840976814663,1390.0
19985,1637.27,1497.7744156905408,491.181,1241.7868812622276,1350.0
19986,1539.29,1357.4068604007234,230.8935,1093.399291385846,1255.0
19987,1650.37,1472.9903268386995,346.57769999999994,1218.512433194793,1350.0
19988,1893.4,1836.6187914445816,1268.5780000000002,1477.6776493306447,1390.0
19989,1761.43,1619.5551430306482,651.7291,1376.2787446785,1390.0
19990,1650.46,1479.0742529458244,363.1012,1234.48114479206,1350.0
19991,1628.54,1436.6335832994394,276.8518,1194.8501763478034,1300.0
19992,1620.65,1598.2760612415027,1085.8355,1354.1781522521044,1390.0
19993,1596.66,1559.9050911312484,1021.8624,1332.1299893578714,1390.0
19994,1588.66,1519.444992720159,810.2166000000001,1256.8667503167035,1360.0
19995,1880.76,1775.8318359550603,1015.6104,1445.744668050154,1390.0
19996,1710.84,1683.3793457035215,1197.588,1414.898444323047,1390.0
19997,1506.88,1419.1841367127977,632.8896,1187.2330595312174,1300.0
19998,1807.85,1715.8423640609942,958.1605,1423.9188067685625,1390.0
19999,1597.93,1461.0893817540089,463.3997,1190.5931042198845,1340.0
20000,2660.04,2639.200632553956,1649.2248,2190.8758568246813,2380.0
20001,2442.08,2357.9481815113177,1050.0944,1550.769074213668,2240.0
20002,2532.13,2487.29270902274,1392.6715000000002,1895.002124737558,2320.0
20003,2493.19,2510.65777397227,1645.5054,1924.4172679695941,2370.0
20004,2590.25,2474.9573835253923,1087.905,1870.897441478623,2320.0
20005,2840.24,2752.988904153715,1647.3391999999997,2290.4509464807775,2385.0
20006,2530.26,2583.4373590344408,1821.7872,2043.8085675168727,2380.0
20007,2514.31,2410.6123150165927,1030.8671,1754.1602745614941,2310.0
20008,2554.35,2528.3386324131206,1507.0665,1927.423580807059,2370.0
20009,2581.43,2541.2064814415417,1471.4150999999997,1915.1060645427904,2370.0
20010,2768.49,2646.801010217629,1273.5054,2173.9183457910153,2380.0
20011,2712.56,2787.309178749402,2088.6712,2333.748995909577,2385.0
20012,2622.58,2578.03410284182,1521.0964,2043.8085675168727,2380.0
20013,2548.7,2513.7328958174567,1478.246,1924.4172679695941,2370.0
20014,2532.7,2517.858243511152,1519.62,1940.402750740105,2370.0
20015,2585.76,2658.502559221936,1939.32,2196.1616609655866,2380.0
20016,2594.8,2580.471737774998,1582.828,2043.8085675168727,2380.0
20017,2415.86,2486.933595044361,1763.5778,1895.002124737558,2320.0
20018,2880.93,2801.3601293001866,1699.7487,2352.8291952678856,2385.0
20019,2672.94,2603.9995709759146,1470.1170000000002,2122.740381580871,2380.0
20020,2459.02,2530.755469640618,1819.6748,1927.423580807059,2370.0
20021,2596.09,2613.7516316171937,1739.3803000000005,2143.8233324606267,2380.0
20022,2557.13,2491.096853251341,1304.1363,1895.002124737558,2320.0
20023,2733.17,2664.757715251461,1585.2386,2211.4454045817174,2380.0
20024,2743.21,2799.7190595736674,2084.8396,2352.8291952678856,2385.0
20025,2635.22,2575.5750781638003,1423.0188,2043.8085675168727,2380.0
20026,2683.27,2702.2486433711724,1878.289,2248.573878171086,2385.0
20027,2494.34,2444.798764606786,1322.0002000000002,1822.4057356729204,2310.0
20028,2597.42,2636.071212090156,1870.1424,2190.8758568246813,2380.0
20029,2633.49,2709.858631383181,2027.7873,2263.00571027151,2385.0
20030,2530.52,2607.695322134418,1923.1952,2129.2127547698324,2380.0
20031,2478.59,2421.172153742767,1264.0809000000002,1754.1602745614941,2310.0
20032,2692.64,2601.5452366280524,1400.1728,2122.740381580871,2380.0
20033,2753.62,2832.047505230457,2175.3598,2372.231833345771,2385.0
20034,2651.66,2642.886283408529,1697.0624,2180.3907189799766,2380.0
20035,2705.8,2732.602138149988,1921.118,2280.9481631241492,2385.0
20036,2448.79,2503.6056138222743,1738.6409,1927.9697682206747,2320.0
20037,2573.89,2627.725551542196,1853.2008,2171.060507891694,2380.0
20038,2515.88,2560.170015274149,1786.2748,1993.3872062438174,2380.0
20039,2766.99,2727.3127615639128,1715.5338,2280.9481631241492,2385.0
20040,2659.01,2639.178701811738,1648.5862000000002,2190.8758568246813,2380.0
20041,2652.03,2577.2533847431123,1352.5353000000002,2043.8085675168727,2380.0
20042,2573.12,2616.961583899955,1801.1839999999995,2143.8233324606267,2380.0
20043,2609.17,2514.729159877598,1226.3099,1924.4172679695941,2370.0
20044,2638.18,2587.511888840467,1450.999,2092.3350438380317,2380.0
20045,2665.27,2607.38965952658,1465.8985,2129.2127547698324,2380.0
20046,2783.27,2694.465220285578,1475.1331,2244.9497993157147,2385.0
20047,2670.32,2611.4000966607573,1522.0824,2122.740381580871,2380.0
20048,2577.36,2496.168366761125,1262.9064,1895.002124737558,2320.0
20049,2646.45,2720.717099751288,2037.7665,2273.032545522556,2385.0
20050,2645.52,2690.7943855859844,1931.2296,2224.9305634373977,2380.0
20051,2718.56,2678.2621733642663,1631.136,2224.616963360556,2380.0
20052,2701.63,2713.4648068926576,1918.1573,2263.00571027151,2385.0
20053,2867.66,2901.194089543645,2179.4216,2432.655868608962,2385.0
20054,2817.66,2808.585801086442,1916.0088,2352.8291952678856,2385.0
20055,2547.79,2507.830024967536,1426.7624,1924.4172679695941,2370.0
20056,2543.79,2585.8613618909594,1806.0909,2043.8085675168727,2380.0
20057,2598.85,2536.490009140032,1377.3905,1915.1060645427904,2370.0
20058,2527.95,2574.1454561077176,1794.8444999999997,2039.670101338432,2380.0
20059,2610.99,2618.53490157744,1723.2533999999998,2143.8233324606267,2380.0
20060,2771.04,2802.331032928946,2022.8592,2352.8291952678856,2385.0
20061,2680.05,2714.053869594529,1956.4365,2263.00571027151,2385.0
20062,2577.15,2581.9600119496054,1700.919,2043.8085675168727,2380.0
20063,2535.11,2538.249363014789,1622.4704000000002,1915.1060645427904,2370.0
20064,2609.19,2509.749003192981,1174.1355,1924.4172679695941,2370.0
20065,2665.24,2715.359894553505,1945.6252,2263.00571027151,2385.0
20066,2551.28,2434.292683501849,1020.5120000000002,1793.911046454085,2310.0
20067,2702.39,2593.2188528772067,1297.1472,2085.8626706490704,2380.0
20068,2723.4,2678.0642556869234,1661.274,2224.616963360556,2380.0
20069,2552.48,2548.483282424821,1608.0624,1976.525443937865,2380.0
20070,2521.45,2457.696378608281,1285.9395,1815.1242922987965,2310.0
20071,2557.54,2520.50364121669,1457.7977999999998,1940.402750740105,2370.0
20072,2526.57,2413.776267346299,1010.6280000000002,1754.1602745614941,2310.0
20073,2527.67,2535.867649692357,1617.7088,1915.1060645427904,2370.0
20074,2578.7,2501.4978688917786,1315.137,1927.9697682206747,2320.0
20075,2666.72,2648.828299891838,1706.7007999999998,2184.3693666644103,2380.0
20076,2456.76,2483.5131750023525,1646.0292000000002,1896.5697566119588,2320.0
20077,2558.89,2508.8430650050345,1407.3895,1924.4172679695941,2370.0
20078,2578.95,2588.7459103340643,1702.107,2092.3350438380317,2380.0
20079,2669.94,2597.0230736684825,1415.0682000000002,2092.3350438380317,2380.0
20080,2600.04,2656.6706864053126,1898.0292,2196.1616609655866,2380.0
20081,2748.04,2666.511220238633,1483.9416,2211.4454045817174,2380.0
20082,2763.1,2823.453236721942,2155.218,2363.122069836189,2385.0
20083,2856.19,2931.813948171563,2284.952,2445.11218276463,2385.0
20084,2632.19,2681.568815883294,1947.8206,2224.616963360556,2380.0
20085,2561.27,2553.204419535597,1613.6001,1976.525443937865,2380.0
20086,2546.29,2480.3417763138195,1298.6079,1870.897441478623,2320.0
20087,2607.37,2667.9432614931384,1929.4538,2211.4454045817174,2380.0
20088,2880.4,2899.8342814425405,2160.3,2437.6803737727228,2385.0
20089,2598.43,2486.0732995169906,1117.3248999999998,1896.5697566119588,2320.0
20090,2603.46,2483.063893335785,1041.384,1896.5697566119588,2320.0
20091,2599.54,2650.1746035207407,1923.6596,2190.8417398533716,2380.0
20092,2561.65,2615.5814425278727,1895.621,2143.8233324606267,2380.0
20093,2507.66,2558.014412651785,1780.4385999999995,1993.3872062438174,2380.0
20094,2653.66,2725.8706149468167,2016.7816,2273.032545522556,2385.0
20095,2895.76,2906.073947656593,2142.8624,2437.6803737727228,2385.0
20096,2820.84,2713.7408882323207,1438.6284,2263.00571027151,2385.0
20097,2584.88,2654.629453345089,1964.5088,2190.8417398533716,2380.0
20098,2788.85,2750.001505277402,1784.864,2305.1961583624184,2385.0
20099,2579.93,2517.7182327878254,1315.7643,1940.402750740105,2370.0
20100,2514.2,2486.3356890029377,1558.804,1936.2118027579982,2271.16
20101,2377.24,2255.671789565406,855.8063999999999,1179.2410490745272,2236.16
20102,2288.29,2124.5119337318165,549.1895999999999,901.981843875559,2236.16
20103,2353.35,2234.531160494417,870.7394999999999,1119.06594818445,2236.16
20104,2587.41,2439.249270178622,983.2158,1846.2377950127097,2271.16
20105,2726.4,2630.8794934761,1499.5200000000002,2178.880272470832,2301.16
20106,2419.42,2267.5287060247747,725.826,1274.3124652881447,2236.16
20107,2339.47,2333.086542181092,1427.0766999999998,1527.2020592440253,2236.16
20108,2264.51,2093.477854229593,520.8373,901.981843875559,2236.16
20109,2455.59,2472.564141499772,1645.2453000000005,1911.0799341208312,2271.16
20110,2499.65,2461.2420869525868,1474.7935,1864.173169079813,2271.16
20111,2464.72,2316.4077557073106,838.0048,1513.8186031079626,2236.16
20112,2376.74,2306.1874733437444,1140.8351999999998,1458.6704840566554,2236.16
20113,2418.86,2425.9862718565137,1523.8818,1818.671737388504,2271.16
20114,2477.86,2449.1355860125764,1437.1588,1872.0192659553015,2271.16
20115,2352.92,2335.1146485437885,1364.6936,1571.529760600808,2236.16
20116,2415.96,2345.1772377708767,1207.98,1587.3635541588342,2236.16
20117,2362.02,2242.9292037780283,873.9474,1179.2410490745272,2236.16
20118,2657.09,2641.743578829376,1806.8212000000003,2187.901410516173,2301.16
20119,2534.1,2508.611474625068,1571.1419999999998,1959.671044850672,2271.16
20120,2354.18,2247.335125422376,918.1302,1179.2410490745272,2236.16
20121,2353.25,2375.434297250085,1506.08,1698.487995931179,2236.16
20122,2437.29,2402.8381677869584,1364.8824000000002,1800.0000674200473,2271.16
20123,2593.33,2488.9835742430946,1218.8651,1934.6771722373671,2271.16
20124,2657.37,2611.014795913506,1620.9957,2145.7430885520944,2301.16
20125,2497.38,2425.043291306244,1298.6376,1818.671737388504,2271.16
20126,2474.43,2324.813176731978,841.3062,1527.2020592440253,2236.16
20127,2413.5,2353.794401960302,1206.75,1604.8752233645757,2236.16
20128,2440.58,2384.024968525491,1269.1016,1744.3312646246688,2271.16
20129,2466.65,2403.2772163229247,1282.658,1800.0000674200473,2271.16
20130,2323.68,2342.791835901021,1510.392,1587.3635541588342,2236.16
20131,2454.75,2357.75049024738,1080.09,1604.8752233645757,2236.16
20132,2508.8,2509.105073808993,1630.7200000000005,1959.671044850672,2271.16
20133,2512.78,2383.960230933419,1030.2398,1744.3312646246688,2271.16
20134,2449.82,2360.9751323017967,1077.9208,1639.400085851486,2236.16
20135,2523.96,2517.789541649772,1615.3344,1975.1051280726606,2301.16
20136,2401.95,2371.60669723992,1345.092,1649.5604941939393,2236.16
20137,2474.05,2355.4450964035154,989.62,1604.8752233645757,2236.16
20138,2378.04,2306.4466955200646,1093.8984,1458.6704840566554,2236.16
20139,2502.15,2358.6636680608945,900.774,1604.8752233645757,2236.16
20140,2577.17,2538.330473958993,1546.302,1950.7481618233219,2271.16
20141,2399.19,2356.933271696348,1295.5626000000002,1604.8752233645757,2236.16
20142,2446.28,2395.5461734524333,1345.4540000000002,1744.3312646246688,2271.16
20143,2343.33,2188.82546341232,656.1324000000001,980.6349460468501,2236.16
20144,2413.34,2334.63942076937,1134.2698,1571.529760600808,2236.16
20145,2420.43,2430.5070247925305,1549.0752,1844.003682246968,2271.16
20146,2565.43,2541.95872907438,1616.2208999999998,1950.7481618233219,2271.16
20147,2570.48,2516.850322913162,1439.4688,1975.1051280726606,2301.16
20148,2399.52,2272.2529204026446,839.832,1318.5558924254121,2236.16
20149,2346.61,2231.00257782642,844.7796,1119.06594818445,2236.16
20150,2509.68,2362.957470359117,878.3879999999999,1639.400085851486,2236.16
20151,2554.72,2481.5846756063897,1379.5488,1936.2118027579982,2271.16
20152,2540.79,2530.0916256708992,1676.9214,1962.5519804894636,2271.16
20153,2715.82,2700.6313622257417,1901.074,2234.8173225382284,2301.16
20154,2497.82,2510.469489581306,1673.5394,1959.671044850672,2271.16
20155,2441.95,2354.351994972844,1098.8775,1604.8752233645757,2236.16
20156,2513.95,2417.093530892107,1156.417,1807.5338004071557,2271.16
20157,2364.01,2348.856782340242,1394.7659,1587.3635541588342,2236.16
20158,2371.11,2297.734072687836,1090.7106,1444.7557394757096,2236.16
20159,2462.15,2386.9183703279705,1181.832,1744.3312646246688,2271.16
20160,2468.2,2314.778596610075,839.188,1513.8186031079626,2236.16
20161,2543.21,2432.435716183741,1119.0124,1844.003682246968,2271.16
20162,2519.31,2487.285400788319,1511.586,1934.6771722373671,2271.16
20163,2469.27,2376.815033324431,1160.5568999999998,1698.487995931179,2236.16
20164,2518.35,2374.3555136427285,906.606,1649.5604941939393,2236.16
20165,2408.4,2368.854376499354,1324.62,1649.5604941939393,2236.16
20166,2461.44,2451.230641293211,1575.3216,1863.111284045145,2271.16
20167,2491.55,2356.3961641616697,971.7045,1604.8752233645757,2236.16
20168,2588.56,2524.363197488444,1449.5936000000002,1962.5519804894636,2271.16
20169,2499.64,2432.2324006281533,1299.8128,1844.003682246968,2271.16
20170,2400.61,2256.308729765867,768.1952000000001,1274.3124652881447,2236.16
20171,2435.7,2376.298042202074,1266.564,1698.487995931179,2236.16
20172,2411.73,2346.07992253562,1157.6304,1587.3635541588342,2236.16
20173,2369.83,2374.494223160382,1492.9929,1649.5604941939393,2236.16
20174,2498.86,2338.4768673223616,799.6352,1571.529760600808,2236.16
20175,2652.88,2529.6656362429853,1193.796,1962.5519804894636,2271.16
20176,2329.92,2224.836102347357,908.6688,1119.06594818445,2236.16
20177,2432.05,2265.7625337839454,705.2945,1274.3124652881447,2236.16
20178,2481.11,2393.2836414533767,1166.1217,1744.3312646246688,2271.16
20179,2364.1,2231.9439592601407,803.794,1119.06594818445,2236.16
20180,2341.2,2255.762276308041,1006.716,1179.2410490745272,2236.16
20181,2569.2,2526.610473385708,1541.5199999999998,1962.5519804894636,2271.16
20182,2561.26,2395.9195317857234,845.2158000000001,1744.3312646246688,2271.16
20183,2520.35,2495.292778529375,1587.8205,1934.6771722373671,2271.16
20184,2482.35,2326.484745683097,769.5285,1527.2020592440253,2236.16
20185,2524.43,2384.244798898133,908.7948,1744.3312646246688,2271.16
20186,2406.45,2247.9655432348736,721.935,1179.2410490745272,2236.16
20187,2402.53,2411.168504057048,1585.6698,1807.5338004071557,2271.16
20188,2828.56,2750.834983885988,1697.136,2276.571788078746,2301.16
20189,2591.59,2456.2981537917126,1036.6360000000002,1864.173169079813,2271.16
20190,2462.62,2405.373627576332,1280.5624,1813.2157677976038,2271.16
20191,2538.7,2428.067183864354,1091.6409999999998,1818.671737388504,2271.16
20192,2489.81,2375.710743710288,995.924,1698.487995931179,2236.16
20193,2452.82,2426.881029631766,1447.1638,1818.671737388504,2271.16
20194,2488.82,2397.751797591398,1144.8572,1800.0000674200473,2271.16
20195,2729.92,2550.289079676597,1010.0704,2002.115080416418,2301.16
20196,2585.0,2601.914865990213,1861.2,2145.7430885520944,2301.16
20197,2339.04,2299.6700302304635,1263.0816,1444.7557394757096,2236.16
20198,2629.01,2639.544379820863,1892.8872,2198.0392171559724,2301.16
20199,2435.09,2310.707176411648,949.6851,1458.6704840566554,2236.16
20200,3608.04,3481.689982283254,2128.7436,2662.406317627272,3340.0
20201,3541.08,3320.7244050685645,1451.8428,2272.5065202455876,3215.0
20202,3449.13,3304.88637004929,1690.0737,2240.494985922306,3215.0
20203,3520.19,3452.768597003827,2217.7197,2579.428634939459,3340.0
20204,3655.25,3438.7887711169674,1717.9675,2540.7499600545602,3340.0
20205,3847.24,3696.193059788535,2423.7612,3125.9734736758305,3355.0
20206,3563.26,3497.9125248807186,2351.7516,2710.680533554016,3340.0
20207,3502.31,3310.688183016392,1576.0395,2255.2413564496824,3215.0
20208,3572.35,3422.596023938089,1929.069,2483.8134305873023,3265.0
20209,3598.43,3356.50973740522,1439.372,2340.3344851125653,3215.0
20210,3665.49,3562.570842662344,2309.2587,2849.749431901158,3350.0
20211,3574.56,3483.7071936759094,2251.9728,2696.5370508962683,3340.0
20212,3582.58,3453.3685426792217,2042.0706,2579.428634939459,3340.0
20213,3576.7,3427.751493784025,1895.651,2540.7499600545602,3340.0
20214,3551.7,3371.8694831751955,1704.8159999999998,2388.8223512277614,3265.0
20215,3550.76,3426.971519576304,1988.4256000000005,2540.7499600545602,3340.0
20216,3447.8,3339.6158470849,1930.7680000000005,2276.5711595987823,3215.0
20217,3479.86,3360.242137489663,1879.1244,2336.254274215192,3215.0
20218,3724.93,3509.352711085897,1862.465,2753.0271677106516,3340.0
20219,3671.94,3471.732401399422,1799.2506,2635.9677164203213,3340.0
20220,3426.02,3330.809839442488,1987.0916,2268.426309348214,3215.0
20221,3554.09,3394.1526033894,1812.5859,2440.047614324465,3265.0
20222,3597.13,3421.2678728535607,1798.565,2483.8134305873023,3265.0
20223,3647.17,3496.0701052881936,2078.8869,2710.680533554016,3340.0
20224,3681.21,3609.587850933176,2466.4107000000004,2989.1643444895526,3355.0
20225,3613.22,3533.638334881403,2384.7252,2807.451050432518,3350.0
20226,3651.27,3543.986755028042,2263.7874,2834.1844199014618,3350.0
20227,3586.34,3475.96039707479,2115.9406,2662.406317627272,3340.0
20228,3539.42,3421.1386395641384,1982.0752,2479.6697638439355,3265.0
20229,3489.49,3234.441487976184,1221.3214999999998,1907.6879755017214,3215.0
20230,3615.52,3370.8354798574155,1518.5184,2388.8223512277614,3265.0
20231,3461.59,3324.7891641367305,1834.6427,2268.426309348214,3215.0
20232,3690.64,3579.5961453348264,2325.1032,2910.7126626035665,3350.0
20233,3655.62,3447.142224873978,1718.1413999999995,2540.7499600545602,3340.0
20234,3514.66,3420.4858962571534,2108.796,2483.8134305873023,3265.0
20235,3474.8,3225.408418542436,1216.18,1907.6879755017214,3215.0
20236,3635.79,3535.1990140590547,2290.5477,2814.456878110869,3350.0
20237,3517.89,3396.5714520278143,1934.8395,2435.9039475810982,3265.0
20238,3656.88,3416.345878208663,1535.8896,2483.8134305873023,3265.0
20239,3723.99,3461.454747487005,1564.0757999999998,2621.023802678298,3340.0
20240,3753.01,3646.176985401735,2476.9866,3072.0587544485197,3355.0
20241,3614.03,3377.4121120251293,1445.612,2415.016050225848,3265.0
20242,3686.12,3472.2782778167502,1732.4763999999998,2635.9677164203213,3340.0
20243,3580.17,3428.06631685653,1933.2918,2540.7499600545602,3340.0
20244,3672.18,3551.9616687012667,2240.0298,2849.749431901158,3350.0
20245,3552.27,3341.413993017077,1527.4761,2280.651370496156,3215.0
20246,3647.27,3459.165633330629,1823.635,2621.023802678298,3340.0
20247,3599.32,3463.3599369828944,2087.6056,2621.023802678298,3340.0
20248,3588.36,3451.890063531984,1973.598,2579.428634939459,3340.0
20249,3605.45,3478.215805984179,2127.2155,2662.406317627272,3340.0
20250,3455.52,3304.9906119609063,1727.76,2240.494985922306,3215.0
20251,3838.56,3702.901225705149,2495.064,3125.9734736758305,3355.0
20252,3804.63,3580.488560906846,1940.3613,2905.957376550231,3350.0
20253,3941.66,3740.390637455962,2325.5794,3092.649858782055,3355.0
20254,3685.66,3566.838848821548,2248.2526,2849.749431901158,3350.0
20255,3559.79,3411.5977018082126,1886.6887,2480.4458399905852,3265.0
20256,3620.79,3405.8698076937567,1593.1476,2480.4458399905852,3265.0
20257,3657.85,3520.2725002202856,2121.553,2785.0140512260086,3350.0
20258,3612.95,3398.380409166828,1589.698,2440.047614324465,3265.0
20259,3557.99,3484.878197044377,2241.5337,2696.5370508962683,3340.0
20260,3606.04,3349.779421434547,1406.3556,2311.534342716663,3215.0
20261,3779.05,3624.052487651892,2229.6395,3051.6126112764746,3355.0
20262,3601.15,3349.1081001594603,1440.46,2311.534342716663,3215.0
20263,3524.11,3351.5132962672915,1691.5728,2311.534342716663,3215.0
20264,3635.19,3476.625845804442,1926.6507,2662.406317627272,3340.0
20265,3650.24,3479.0028161909577,1898.1248,2662.406317627272,3340.0
20266,3517.28,3321.98873096896,1582.776,2272.5065202455876,3215.0
20267,3796.39,3569.6170502101754,1898.195,2888.744580086729,3350.0
20268,3704.4,3628.740803973927,2556.036,3051.6126112764746,3355.0
20269,3563.48,3453.122686574076,2066.8184,2579.428634939459,3340.0
20270,3584.45,3351.154917072762,1469.6245,2311.534342716663,3215.0
20271,3625.54,3545.4073897094345,2356.601,2834.1844199014618,3350.0
20272,3595.57,3345.7776353915697,1402.2723,2280.651370496156,3215.0
20273,3576.67,3375.7228353712944,1645.2682000000002,2415.016050225848,3265.0
20274,3692.7,3552.564023008994,2178.693,2849.749431901158,3350.0
20275,3732.72,3657.794345591608,2612.9039999999995,3091.4787016838113,3355.0
20276,3493.76,3371.5205353881724,1956.5056000000004,2388.8223512277614,3265.0
20277,3527.89,3429.124256271346,2081.4551,2536.5111095422035,3340.0
20278,3504.95,3389.2101233366843,1962.772,2435.9039475810982,3265.0
20279,3569.94,3476.2937981153977,2213.3628,2662.406317627272,3340.0
20280,3550.04,3416.2837176707694,1952.522,2483.8134305873023,3265.0
20281,3681.04,3477.425453261036,1803.7096,2662.406317627272,3340.0
20282,3656.1,3539.6007594776675,2230.221,2814.456878110869,3350.0
20283,3739.19,3582.9750099371736,2131.3383,2910.7126626035665,3350.0
20284,3478.19,3240.646819180993,1286.9303,1922.8283785598994,3215.0
20285,3580.27,3465.1618448989657,2148.162,2621.023802678298,3340.0
20286,3569.29,3406.672865839568,1820.3379,2480.4458399905852,3265.0
20287,3482.37,3250.639891354789,1323.3006,1996.9082779299415,3215.0
20288,3902.4,3682.886327995856,2185.344,3026.1370933966973,3355.0
20289,3713.43,3537.3669862058355,2079.5208,2814.456878110869,3350.0
20290,3574.46,3495.611665633474,2251.9098,2710.680533554016,3340.0
20291,3562.54,3340.224722975184,1460.6414,2280.651370496156,3215.0
20292,3493.65,3394.415454541493,2061.2535,2440.047614324465,3265.0
20293,3530.66,3360.7703830468045,1730.0233999999998,2340.3344851125653,3215.0
20294,3627.66,3438.432584209063,1741.2768,2540.7499600545602,3340.0
20295,3940.76,3680.530885074045,2009.7876,3015.201143271256,3355.0
20296,3744.84,3497.372344334769,1685.178,2710.680533554016,3340.0
20297,3625.88,3507.7321850537146,2175.528,2717.1557577369585,3340.0
20298,3703.85,3636.215399740532,2555.6565,3069.7538287424677,3355.0
20299,3636.93,3513.288033742817,2145.7887,2753.0271677106516,3340.0
20300,2647.4,2639.144088409329,1853.18,2296.645484821762,2352.36
20301,2499.44,2620.286175241299,2099.5296,2276.310292844518,2352.36
20302,2412.49,2535.0455321623567,2002.3667,2036.1555067970041,2352.36
20303,2527.55,2530.136715516734,1718.7340000000002,2048.381343319964,2352.36
20304,2557.61,2656.9886273160782,2097.2402,2294.8800499657827,2352.36
20305,2751.6,2862.089171892087,2366.376,2498.217336669743,2352.36
20306,2355.62,2398.677327770184,1696.0464,1857.763794172278,2272.36
20307,2446.67,2428.1259827711924,1516.9354,1874.892587607505,2272.36
20308,2534.71,2512.4853412147813,1596.8673,2050.0357723327984,2352.36
20309,2523.79,2599.2776606808875,1993.7941,2199.249070184251,2352.36
20310,2552.85,2562.103228108996,1812.5235,2105.5407622247517,2352.36
20311,2552.92,2650.1750722149827,2093.3944,2296.6117640660345,2352.36
20312,2550.94,2529.142910359936,1632.6016,2048.381343319964,2352.36
20313,2422.06,2494.867647795082,1864.9862,2012.7940632557586,2352.36
20314,2492.06,2464.71175378158,1520.1566,1957.5315646068357,2332.36
20315,2500.12,2519.984089413739,1775.0851999999998,2065.9022745480042,2352.36
20316,2460.16,2448.971368339161,1599.104,1940.2984005456296,2272.36
20317,2438.22,2550.453372834251,1999.3404,2088.874823074319,2352.36
20318,2814.29,2869.4307005248515,2279.5749,2508.6007424662166,2352.36
20319,2639.3,2691.8306990023207,2085.047,2325.5093103639356,2352.36
20320,2438.38,2477.617587933649,1780.0174,1982.0647746666755,2332.36
20321,2430.45,2410.478677069749,1458.2699999999998,1865.9337846675237,2272.36
20322,2550.49,2694.68105539288,2193.4214,2345.2871428249227,2352.36
20323,2647.53,2817.27751317759,2356.3017000000004,2463.917443572876,2352.36
20324,2585.57,2639.685215935828,2016.7446,2296.645484821762,2352.36
20325,2678.58,2812.145505904458,2330.3646,2463.917443572876,2352.36
20326,2650.63,2732.459180728421,2173.5166,2378.083469280713,2352.36
20327,2489.7,2626.289581065463,2116.245,2276.310292844518,2352.36
20328,2507.78,2615.8458872974047,2081.4574,2250.139402379313,2352.36
20329,2506.85,2605.891387032156,2030.5485,2235.698503834474,2352.36
20330,2437.88,2584.1044157480305,2096.5768000000003,2151.2861534452422,2352.36
20331,2511.95,2555.125743325457,1883.9625,2088.874823074319,2352.36
20332,2581.0,2746.994822159281,2297.09,2397.3718431910074,2352.36
20333,2702.98,2687.1883085626087,1865.0562,2325.5093103639356,2352.36
20334,2586.02,2655.147070902884,2042.9558,2294.8800499657827,2352.36
20335,2507.16,2646.2095537872383,2156.1576,2286.2821155526985,2352.36
20336,2636.15,2642.5977142329284,1871.6665,2286.2821155526985,2352.36
20337,2484.25,2574.696004242229,2012.2425,2151.2861534452422,2352.36
20338,2497.24,2509.02821762458,1723.0955999999996,2050.0357723327984,2352.36
20339,2715.35,2868.884188434793,2389.508,2508.6007424662166,2352.36
20340,2653.37,2641.2713643056063,1857.359,2286.2821155526985,2352.36
20341,2422.39,2435.20634143759,1647.2252,1900.2379169628034,2272.36
20342,2583.48,2638.540156199945,2015.1144,2296.645484821762,2352.36
20343,2520.53,2666.93177803066,2192.8611,2311.0376263705834,2352.36
20344,2580.54,2664.5227037485124,2090.2374,2311.0376263705834,2352.36
20345,2495.63,2571.375803186891,1996.504,2151.2861534452422,2352.36
20346,2676.63,2678.1441343805486,1900.4073,2325.199352264457,2352.36
20347,2611.68,2600.483067468791,1802.0592,2235.698503834474,2352.36
20348,2566.72,2706.3386245380348,2207.3792,2348.861624223757,2352.36
20349,2549.81,2650.98314122044,2116.3423,2296.6117640660345,2352.36
20350,2628.88,2679.136190654045,2024.2376,2325.199352264457,2352.36
20351,2693.92,2688.889628559213,1939.6224,2325.5093103639356,2352.36
20352,2800.99,2834.780320387417,2212.7821,2472.902535098831,2352.36
20353,2848.02,2900.049296166631,2335.3764,2532.4996351372865,2352.36
20354,2733.02,2818.019693474528,2268.4066,2463.917443572876,2352.36
20355,2576.15,2554.017051958788,1674.4975000000002,2088.874823074319,2352.36
20356,2532.15,2651.8578996244178,2101.6845,2296.6117640660345,2352.36
20357,2418.21,2551.916221965825,2055.4785,2088.874823074319,2352.36
